old_id,title,created_at,updated_at,contact_old_id,in_market_date,start_date,stage_id,type_id,classification_id,is_new_to_the_world,is_frozen,consumer_opportunity_id,moment_of_consumption_id,business_driver_id,portfolio_profile_id,entity_old_id,category,is_multi_brand,is_replacing_existing_product,replacing_product,is_in_prisma,why_invest_in_this_innovation,unique_experience,story,uniqueness,consumer_insight,early_adopter_persona,source_of_business,universal_key_information_1,universal_key_information_2,universal_key_information_3,universal_key_information_4,universal_key_information_5,pot_picture_1,pot_picture_2,pot_legend_1,pot_legend_2,key_learning_so_far,next_steps,growth_model,is_earning_any_money_yet,plan_to_make_money,markets,beautyshot_picture,packshot_picture,additional_pictures,video_url,video_password,ibp_url,mybrands_url,press_url,is_needing_financial_update,is_active,brand_old_id,financial_graph_picture
36443,"MALIBU FLAVORS",2016-07-01,2018-10-16,342,2018-04-01,2016-01-01,5,3,2,0,0,2,4,2,5,97,Rum,0,1,"current flavors",0,"To accelerate growth on flavored rum segment whilst diversifying range of summer offering for the brand",,"Malibu Flavors recruit new consumers by creating relevance for the brand in more popular flavors of summer beyond just coconut. In Spring 2018 we relaunch the US portfolio of flavours with new improved liquid and design and launching new Malibu Lime.","Ripe and juicy fruit flavored, Malibu Flavors are perfect for creating refreshing tasting summer drinks. Our new range of flavors increase our footprint on summer beyond coconut only.","In summer I want refreshing and fruity drinks that keep the mood going",,"Other flavored spirits like flavored rums and vodkas","+ simple mixer like soda water","grocery, liquor..",100,"flavored rums and vodka","ripe & juicy summer fruit",5b0bcb8407fda_0.jpg,,,,"New Malibu flavors will be launched in market in Feb 2018","New Malibu flavors will be launched in market in Feb 2018",fast_growth,0,,"[""GB"",""ZA"",""FR"",""NL"",""NZ"",""CH"",""CA"",""KR"",""US"",""AU""]",5b0d04d57c492_0.png,5b0d04f9ee3af_0.jpg,"[""5a8c4d538e4f6_0.jpg"",""5b0c38c128f92_0.jpg""]",,,https://mybrands.pernod-ricard.com/malibu/activations/new-range-malibu-flavors?product=486,https://mybrands.pernod-ricard.com/malibu/activations/new-malibu-lime?product=486,,0,1,33460,5b0d025846c3e_0.png
36456,"MALIBU ISLAND SPICED (US + ROW)",2016-07-01,2018-10-16,342,2013-09-01,2014-02-01,7,3,2,0,0,8,,,1,97,Rum,0,0,,0,"To compete more effectively with spiced rums and captain morgan in higher energy occasions for the brand",,"Malibu Island Spiced combines Malibu's signature blend of Caribbean rum and coconut liqueur with light spices. The role of Malibu Island Spiced in our portfolio is to recruit new consumer by addressing the ABV trial barrier. At 35% ABV Malibu Island Spiced has potential to compete with Captain Morgan Spiced and other spiced rums. 
First launched in the US (separate project) the proposition was reworked to launch in France and recently South Africa","What we have learnt = Malibu Island Spiced was not successful because it didn’t deliver on delivering on-summer platform and help “liberate the spirit of Summer” / Be refreshing  / Unclear “low-cal” proposition","No real insights as the brand has a double objective: low cal and against Captain Morgan Spiced",,"At 35% ABV Malibu Island Spiced has potential to compete with Captain Morgan Spiced and other spiced rums.","spiced + simple mixer","grocery ",110,"captain morgan","bolder proposition vs original",,,,,"The product lacked differentiation vs. captain Morgan and was not entirely aligned with the brand's summer platform.","Island spiced is discontinued",fast_growth,0,,"[""FR"",""US"",""ZA""]",2afa07f8365c7def632c5784cade49f2ad6eca98_0.jpg,5a030a5580e4a_0.png,"[""591c5e91689f3_0.jpg"",""591c5e9ae56de_0.jpg"",""591c5ea9434c6_0.jpg""]",,,,,,0,1,33460,5a781b7407ed2_0.png
79314,"MALIBU LIME",2017-11-14,2018-10-16,342,1970-01-01,2017-11-14,7,3,2,0,1,8,,,1,97,Liqueurs,0,0,,0,,,,,,,,,,,,,,,,,,,fast_growth,0,,[],5a0b0ad3ace70_0.png,,[],,,,,,0,1,33460,5a1bf6d6bbaa2_0.png
101486,"MALIBU PINK SPRITZ",2018-05-29,2018-10-16,530,2019-04-01,2018-01-31,2,1,2,0,0,2,4,3,1,97,RTD/RTS,0,0,,0,"Malibu needs to leverage new & trendy innovations and expand into new occasions to stay relevant and recruit new Young Fun Starters. Malibu Pink Spritz taps into major pink trend, prosecco trend and spritz trend. It’s the perfect drink to enjoy on Malibu's key hanging-out occasions with a summery, sweet and refreshing flavor profile. Pink Spritz is a recruitment tool for Original and expands into new trade channels and strengthens brand equity.",,"Malibu Pink Spritz is a sparkling new summer drink with the refreshing taste of strawberries and a light taste of Malibu rum. It comes in a 750ml glass bottle with a cork to pop it open; perfect to share with friends on any summer occasion! Just pop it open, pour in a wine glass with ice, and enjoy together with friends. Available at 11% ABV. ",,"My friends and I want sweet and refreshing drinks that we can enjoy on spontaneous summer moments, but we don't want to put too much effort behind it. ",,"Global RTD category was worth 16B Eur in 2016. Main source of volume for RTDs are beer (41%) and wine (26%). Malibu RTD competes with international spirit brands in RTD category, like Smirnoff ICE, Bacardi Breezer, JD Cola and other. ",,,,,,,,,,,,fast_growth,0,,[],5b0d43f491fea_0.png,,[],,,,,,0,1,33460,
36569,"MALIBU RED",2016-07-01,2018-10-16,342,2012-02-01,2012-02-01,7,3,2,0,0,0,,,1,97,,0,0,,0,,,"Malibu Red was launched in the US in 2012 to recruit new consumers in high energy occasions with a hybrid product coconut liqueur & tequila. The launch included a partnership with NeYo, focusing on an afam audience. Today Malibu Red has limited distribution and is not in focus for the brand.","Malibu red has been discontinued",discontinued,,discontinued,,,,,,,,,,,,slow_build,0,,"[""US""]",5a030a042d23d_0.png,5a030a1018b23_0.png,"[""5a030a075f70d_0.png""]",,,,,,0,1,33460,5a1c1118c038f_0.png
101197,"MALIBU REFRESHING SHOT OF SUMMER (NOLO)",2018-05-28,2018-10-16,342,2020-04-01,2017-04-01,2,1,2,0,0,7,4,4,1,97,Rum,0,0,,0,"One of the inflexion points the Malibu team has identified globally is the rise of the switch of drinking from night to more daytime. As a results Young Fun Starters are increasingly turning to Low ABV drinks. This is a great opportunity for Malibu overall but also to bring a new proposition to market that's going to shake up the code of the enormous shot category",,"Malibu wants to bring shots into daytime and launch its most refreshing shot of summer, e.g. a NEW shot with a refreshing taste profile for an instant exhilarating “hit of summer”. The product will blend Caribbean rum with ripe & juicy pineapple flavor and a touch of zingy lime. At 42-proof, it has a lower alcohol content compared to traditional shot products. Best enjoyed chilled with a bite of lime",,"In summer, when the party begins, my friends and I have a certain infectious energy. We want drinks that match our mood with a fun ritual everyone can be part of.",,"This taps into the fast growing NOLO trend as well as shift of drinking from night to more day time occasions.",,,,,,,,,,,,fast_growth,0,,[],5b0bd285be344_0.jpg,,[],,,,,,0,1,33460,
36571,"MALIBU RTD (MALT-BASED)",2016-07-01,2018-10-16,468,2019-05-01,2016-02-01,2,2,2,0,0,2,4,3,1,97,RTD/RTS,0,1,"Malibu Cans (US)",0,"Malibu RTDs are strategic recruitment tool for Malibu Original. They expand Malibu's reach in new trade channels, build positive brand attributes and encourage trial of classic Malibu drinks. ",,"Switching the base of alcohol from spirit to malt will allow Malibu RTD range to improve consumer proposition (price) and expand distribution. To unlock full potential of Malt based RTD, the team is evaluating different business models incl. licensing business to 3rd party agent for production and distribution. This would keep the focus on core business, maximise volume and recruitment potential while keeping control of our IP and assets when it comes to marketing and activation .","Through more flexible regulations, Malt-based RTD allow for bigger scale than spirit based. The consumer proposition will remain the same as current Malibu Cans.","In Summer I want my drinks to be refreshing and be able to take them anywhere I hang out with my friends.",,"USA RTD category was worth around 4B Eur in 2016. Main source of volume for RTDs are beer (41%) and wine (26%). Malibu RTD competes with brands like Mike's Hard Lemonade, Smirnoff ICE, Bacardi Silver, Seagram's Coolers.",,,,,,,,,,,,slow_build,0,,[],5b0bca333b34c_0.png,5a030b9f20b44_0.png,"[""59119d1524ccd.png"",""5a030b2604241_0.png"",""5a030b6d0363f_0.png"",""5a030ba953e43_0.png""]",,,,,,0,1,33460,5a1bf6e2ecaaf_0.png
36553,"MARQUIS DE MONTESQUIOU NEW RANGE",2016-07-01,2018-10-16,298,2016-09-01,2015-03-01,5,3,2,0,0,3,,,4,79,"Brandy non Cognac",0,0,,0,"Armagnac is to Cognac what Mezcal is to Tequila! Bartenders are looking for these forgotten and underrated spirits, alternative to traditional brown spirits. Consumers are also more curious than ever to discover new spirits and educate their siblings. At Marquis de Montesquiou we didn’t wait for the trend to pop out, we already adapted our art of blending to sublimate our Armagnacs in cocktails through our unique “Mixologist blends”.",,"The story of Marquis de Montesquiou Armagnac began in the early 1950s with Pierre deMontesquiou, a direct descendant of the famous musketeer d’Artagnan !Premium French craft alternative to other brown spirits to be shared among mates.Genuinely craft and masculine spirit, made in France from traditional mobile stilll a double matured in hard toasted wide grain oak barrels.Our armagnacs are essentially made from these mobile stills that travel from farm to farm in the autumn, distilling the wine while it is still fresh. ","Marquis new range is to disrupt the armagnac category. Presenting armagnac as the 'french mescal', able to compete with other brown spirits in mixology. Today, no other armagnac brand has this positioning. ","I want to discover a new spirit, that other still do not know. I want to feel special and trendy. For french consumers, I want to be curious by trying my classic cocktails with a neglected french spirit.",,"From cognac, rhum, whisky, bourbon competitors present in cocktail bars, such as Pierre Ferrand. ",cocktails,"mid energy bars & restaurants ",N/A,"Modern craft spirits: bourbons, rye, Canadian whis","the confidential spirit for inspired mixology",,,,,"An underestimated reception in mixology, through the sublimation of the classic cocktail recipes (Old Feshioned, Sidecar…)","Develop the distribution worldwide (focus on-trade). Build the digital strategy (eg. Chronicles of Cocktail Bars).Further develop POS tools for the on-trade (eg. Barrel for cocktail aging)",slow_build,0,,[],58cabc8d80db0_0.jpg,,"[""58cabcc17c8ab_0.jpg""]",,,,,,0,1,37864,5b5060ac1c845_0.png
36554,"MARTELL BARISTA",2016-07-01,2018-10-16,347,1970-01-01,2016-02-10,2,2,2,0,1,1,,,1,79,Cognac,0,0,,0,"The future of craftsmanship through multiple authentic collaboration with local baristas across the world for Martell",,"Develop an innovation platform unifying the best of artisan coffee and cognac worlds to recruit new consumers in USA and Europe, leveraging flavored spirit, energy drink, shot and craft trends
","Reinject passion and humanity behind Martell, with a collaboration between passionate artisans from the coffee and Cognac world, as the two categories have been historically linked","I want to feel the passion and humanity behind the alcoholic brands I consume / purchase",,"VSOP+ Cognac + intrigue / recruit from craft coffee drinkers",,,,,,,,,,,,slow_build,0,,[],,,[],,,,,,1,1,33461,5a1bf6ed4e256_0.png
36562,"MARTELL BLUE SWIFT",2016-07-01,2018-10-16,944,2016-09-01,2015-01-01,5,3,2,0,0,3,6,2,2,79,Cognac,0,0,,1,"Martell reinvents the codes of the cognac category in offering the first spirit made of cognac VSOP, then finished in Kentucky bourbon casks. The aim is to diversify into new consumer segments and occasions. ",,"Martell reinvents the codes of the cognac category in offering the first spirit made of cognac VSOP, then finished in Kentucky bourbon casks. The result is Martell’s hallmark Cognac style, characterized by delicate notes of candied fruit and plum, now complimented by the subtle sweetness of vanilla and toasted oak from bourbon casks. Exceptionally smooth, with a rounded taste and unique character, this redefines the boundaries of Cognac.","The first-ever spirit made of cognac VSOP matured in French Oak casks then finished in Kentucky Bourbon casks.","Change the game with irreverence and defy the stereotypes: “'I want to challenge conventions and impress my friends with non-obvious choices"". US AFAM-Specific: they are proud of who they are and their cultural roots but want to beyond stereotypes.",,"VSOP+ Cognac (24% of Cognac volume today, but growing fast – capacity to reach 40% of total Cognac category volumes by FY24). Business Potential of up to 300K 9lcs in P24 / €30M CM, or about 20% MS of expected VSOP+ business (excluding Asia) by P24.","On two ice cubes","high energy bars and night clubs","Parity D'Ussé VSOP // 120 vs Remy Martin VSOP","Hennessy VSOP, D'Ussé VSOP, Rémy Martin 1738","Richness of a cognac, roundness of a bourbon",5a1d99345f264_0.png,5a2024809f96c_0.png,"Endorsement Quavo - HOME","Endorsement Wale - HOME","Blue Swift isn't a strong player in the industry yet but the awareness of the brand is growing. It is becoming a new liquor option in direct competition with Hennessy VSOP, Remy Martin 1738, D'Ussé, Crown or bourbons.","Build up on the strong influencer and endorsement campaign in the US : one lifestyle manager (local influencer) in each win state and three endorsers (celebrities).  Impactful gifting solutions, gift box and POSM.",slow_build,0,,"[""NG"",""CA"",""US""]",5b115d3d3cff9_0.jpg,5a1c471ac3df0_0.jpg,"[""5b115c06c4879_0.jpg"",""5b115c627f19a_0.jpg""]",https://www.youtube.com/watch?v=iisDi6Q2bWc,,https://mybrands.pernod-ricard.com/martell/articles/martell-blue-swift,https://mybrands.pernod-ricard.com/martell/articles/martell-blue-swift,,0,1,33461,5b5060e7baf08.png
36523,"MARTELL CARACTERE",2016-07-01,2018-10-16,767,2013-10-01,2012-08-06,7,3,2,0,0,0,,,1,79,Cognac,0,0,,0,,,"Martell Caractère aims to reclaim Jean Martell’s entrepreneurial and strong spirit. It is rooted in the 300-year-old Martell method, a unique distillation process passed down from Jean Martell himself: grapes sourced from Martell’s own vineyards in the Domaine Jean Martell are distilled twice without lees and aged in fine grain French oak barrels. The result is a refined blend of elegant taste, revealing a generous character and subtle fruity notes that can be enjoyed neat, on the rocks or in the finest cocktails. ","A product inspired by the bold, entrepreneurial spirit of Jean Martell, paying tribute to all Men of character / Learning = Story not differentiating enough + Lacking of a simple and tangible liquid “Reason to Believe”. Price premium hard to justify.",...,,"USA: Trade up from Super-premium Blended Scoth Whiskies (Buchanan 12yo, JW Black). Nigeria and South-Africa: Gain share from Hennessy VS and VSOP and Remy martin VSOP.",,,,,,,,,,,,slow_build,0,,"[""US"",""ZA""]",3ab0a3056f77a58a73f6bd22fd884b1bb6cc7a5a_0.jpg,,"[""cebafb16aa6a23489f3cfa277e67103d78b56874_0.jpg""]",,,,,,0,1,33461,5a27c36808462_0.png
